rainfall,temp,soil_type,cultivation_method,fertilizer,yield,humidity,tree_name
3654,27.2,Đất pha cát,Hữu cơ,Hữu cơ,2810,54.5,Gừng
3654,27.2,Đất pha cát,Hữu cơ,Hữu cơ,841,56.6,Gừng
233,27.2,Đất pha cát,Hữu cơ,Hữu cơ,3550,55.5,Gừng
233,27,Đất pha cát,Hữu cơ,Hữu cơ,109,58.5,Gừng
233,27,Đất pha cát,Hữu cơ,Hữu cơ,3368,59.5,Gừng
234,27,Đất pha cát,Hữu cơ,Hữu cơ,3671,55,Gừng
234,27,Đất pha cát,Hữu cơ,Hữu cơ,2404,53,Gừng
234,27,Đất pha cát,Hữu cơ,Hữu cơ,2805,53.5,Gừng
3105,27,Đất pha cát,Hữu cơ,Hữu cơ,2331,52.5,Gừng
3105,27.2,Đất pha cát,Hữu cơ,Hữu cơ,2088,56,Gừng
3105,27.2,Đất thịt,Hữu cơ,Hữu cơ,2628,57,Gừng
236,27.2,Đất thịt,Hữu cơ,Hữu cơ,1939,57.5,Gừng
236,27.1,Đất thịt,Hữu cơ,Không sử dụng,1871,57,Trà
2903.1,27.1,Đất thịt,Hữu cơ,Không sử dụng,1868,55,Trà
2903.1,27.1,Đất thịt,Hữu cơ,Không sử dụng,127919,56,Trà
2903.1,26.8,Đất thịt,Hữu cơ,Không sử dụng,75340,54,Trà
2996.6,26.8,Đất thịt,Hữu cơ,Không sử dụng,29170,58,Trà
2996.6,26.8,Đất thịt,Hữu cơ,Không sử dụng,1901,58,Trà
2996.6,37,Đất thịt,Truyền thống,Hữu cơ,972,59,Trà
3522.8,37,Đất thịt,Truyền thống,Hữu cơ,874,50,Trà
3522.8,37,Đất thịt,Truyền thống,Hữu cơ,592,54,Trà
3522.8,38,Đất thịt,Truyền thống,Hữu cơ,864,53,Trà
2903.1,38,Đất thịt,Truyền thống,Hữu cơ,5373,52,Trà
2903.1,38,Đất thịt,Truyền thống,Hữu cơ,6589,51,Trà
2903.1,39,Đất thịt,Truyền thống,Hữu cơ,5107,57,Trà
2996.6,39,Đất thịt,Truyền thống,Hữu cơ,5518,57,Trà
2996.6,39,Đất thịt,Truyền thống,Hữu cơ,4912,60,Trà
2996.6,40,Đất thịt,Truyền thống,Vô cơ,3830,57,Lúa
3522.8,40,Đất thịt,Truyền thống,Vô cơ,313547,57,Lúa
3522.8,40,Đất thịt,Truyền thống,Vô cơ,2783,54,Lúa
3522.8,41,Đất thịt,Truyền thống,Vô cơ,1533,54.5,Lúa
3729.8,41,Đất thịt,Truyền thống,Vô cơ,1647,56.6,Lúa
3729.8,41,Đất thịt,Truyền thống,Vô cơ,975,55.5,Lúa
3729.8,42,Đất thịt,Truyền thống,Vô cơ,2,58.5,Lúa
2746.2,42,Đất thịt,Truyền thống,Vô cơ,836,59.5,Lúa
2746.2,42,Đất thịt,Truyền thống,Vô cơ,806,55,Lúa
2746.2,43,Đất thịt,Truyền thống,Vô cơ,880,53,Lúa
3360,43,Đất thịt,Truyền thống,Vô cơ,770,53.5,Lúa
3360,128,Đất thịt,Truyền thống,Vô cơ,395,52.5,Lúa
3360,129,Đất thịt,Truyền thống,Vô cơ,187,56,Lúa
3605.4,130,Đất thịt,Truyền thống,Vô cơ,187,57,Lúa
3605.4,131,Đất thịt,Truyền thống,Vô cơ,121,57.5,Lúa
2903.1,132,Đất thịt,Truyền thống,Hữu cơ,103,57,Lạc
2903.1,133,Đất thịt,Truyền thống,Hữu cơ,71,55,Lạc
2903.1,134,Đất thịt,Truyền thống,Hữu cơ,3961,56,Lạc
2996.6,135,Đất thịt,Truyền thống,Hữu cơ,4247,54,Lạc
2996.6,136,Đất đá ong,Truyền thống,Hữu cơ,3290,58,Lạc
2996.6,137,Đất đá ong,Truyền thống,Hữu cơ,3138,58,Lạc
3522.8,138,Đất đá ong,Truyền thống,Hữu cơ,3423,59,Lạc
3522.8,139,Đất đá ong,Truyền thống,Hữu cơ,3899,50,Lạc
3522.8,140,Đất đá ong,Truyền thống,Hữu cơ,4015,54,Lạc
3729.8,141,Đất đá ong,Truyền thống,Hữu cơ,4279,53,Lạc
2903.1,142,Đất đá ong,Truyền thống,Hữu cơ,4167,52,Lạc
2903.1,143,Đất đá ong,Truyền thống,Hữu cơ,4479,51,Lạc
2903.1,144,Đất đá ong,Truyền thống,Hữu cơ,3699,57,Lạc
2996.6,145,Đất đá ong,Truyền thống,Hữu cơ,4904,57,Lạc
2996.6,146,Đất đá ong,Truyền thống,Hữu cơ,2821,60,Lạc
2996.6,147,Đất đá ong,Thủy canh,Không sử dụng,3472,57,Đậu đen
3522.8,148,Đất đá ong,Thủy canh,Không sử dụng,3647,57,Đậu đen
3522.8,149,Đất đá ong,Thủy canh,Không sử dụng,393,54,Đậu đen
3522.8,150,Đất đá ong,Thủy canh,Không sử dụng,167,54.5,Đậu đen
3729.8,151,Đất đá ong,Thủy canh,Không sử dụng,71,56.6,Đậu đen
3729.8,152,Đất đá ong,Khí canh,Hữu cơ,52,55.5,Đậu đen
3729.8,153,Đất đá ong,Khí canh,Hữu cơ,313547,58.5,Đậu đen
2746.2,154,Đất đá ong,Khí canh,Hữu cơ,2783,59.5,Đậu đen
2746.2,155,Đất đá ong,Khí canh,Hữu cơ,1533,55,Đậu đen
2746.2,156,Đất đá ong,Khí canh,Hữu cơ,1647,53,Đậu đen
3360,157,Đất đá ong,Khí canh,Hữu cơ,975,53.5,Đậu đen
3360,158,Đất đá ong,Khí canh,Hữu cơ,2,52.5,Đậu đen
3360,159,Đất đá ong,Khí canh,Hữu cơ,836,56,Đậu đen
3605.4,160,Đất đá ong,Khí canh,Hữu cơ,806,59.5,Đậu đen
3605.4,161,Đất đá ong,Khí canh,Hữu cơ,880,55,Đậu đen
3605.4,162,Đất đá ong,Truyền thống,Vô cơ,770,53,Hạt điều
3512.4,163,Đất đá ong,Truyền thống,Vô cơ,395,53.5,Hạt điều
3512.4,164,Đất đá ong,Truyền thống,Vô cơ,187,52.5,Hạt điều
3512.4,165,Đất đá ong,Truyền thống,Vô cơ,187,56,Hạt điều
3296,166,Đất đá ong,Truyền thống,Vô cơ,121,57,Hạt điều
3296,167,Đất đá ong,Truyền thống,Vô cơ,103,57.5,Hạt điều
3296,168,Đất đá ong,Truyền thống,Vô cơ,71,57,Hạt điều
3550,169,Đất đá ong,Truyền thống,Vô cơ,3961,55,Hạt điều
3550,170,Đất đá ong,Truyền thống,Vô cơ,4247,56,Hạt điều
3550,171,Đất đá ong,Truyền thống,Vô cơ,3290,54,Hạt điều
3654,172,Đất đá ong,Truyền thống,Vô cơ,3138,58,Hạt điều
3654,173,Đất đá ong,Truyền thống,Vô cơ,3423,58,Hạt điều
3654,174,Đất đá ong,Truyền thống,Vô cơ,3899,59,Hạt điều
233,175,Đất đá ong,Truyền thống,Vô cơ,4015,50,Hạt điều
233,176,Đất đá ong,Truyền thống,Vô cơ,4279,54,Hạt điều
233,177,Đất đá ong,Truyền thống,Hữu cơ,4167,53,Dừa
234,178,Đất đá ong,Truyền thống,Hữu cơ,4479,59.5,Dừa
234,179,Đất đá ong,Truyền thống,Hữu cơ,3699,55,Dừa
234,180,Đất đá ong,Truyền thống,Hữu cơ,4904,53,Dừa
3105,181,Đất đá ong,Truyền thống,Hữu cơ,2821,53.5,Dừa
3105,182,Đất đá ong,Truyền thống,Hữu cơ,3472,52.5,Dừa
3105,183,Đất đá ong,Truyền thống,Hữu cơ,3647,56,Dừa
236,184,Đất đá ong,Truyền thống,Hữu cơ,393,57,Dừa
236,185,Đất đá ong,Truyền thống,Hữu cơ,167,57.5,Dừa
2903.1,186,Đất sét,Truyền thống,Không sử dụng,71,57,Dừa
2903.1,187,Đất sét,Truyền thống,Không sử dụng,52,55,Dừa
2903.1,188,Đất sét,Truyền thống,Không sử dụng,2570,56,Dừa
2996.6,189,Đất sét,Truyền thống,Hữu cơ,27170,54,Dừa
2996.6,190,Đất sét,Truyền thống,Hữu cơ,114744,58,Dừa
2996.6,191,Đất sét,Truyền thống,Hữu cơ,1402,58,Dừa
3522.8,192,Đất sét,Truyền thống,Hữu cơ,23456,59,Dừa
3522.8,193,Đất sét,Truyền thống,Hữu cơ,107809,50,Gừng
3522.8,194,Đất sét,Truyền thống,Hữu cơ,1132,54,Gừng
3729.8,195,Đất sét,Truyền thống,Hữu cơ,23960,53,Gừng
3729.8,196,Đất sét,Hữu cơ,Hữu cơ,126487,59.5,Gừng
3729.8,197,Cát,Hữu cơ,Hữu cơ,804,55,Gừng
2746.2,198,Cát,Hữu cơ,Hữu cơ,30362,53,Gừng
2746.2,199,Cát,Hữu cơ,Hữu cơ,124492,53.5,Gừng
2746.2,200,Cát,Hữu cơ,Hữu cơ,792,52.5,Gừng
3360,201,Cát,Hữu cơ,Hữu cơ,34153,56,Gừng
3360,202,Cát,Hữu cơ,Hữu cơ,2570,57,Gừng
3360,203,Cát,Hữu cơ,Hữu cơ,27170,57.5,Gừng
3605.4,204,Cát,Hữu cơ,Hữu cơ,114744,57,Gừng
3605.4,205,Cát,Hữu cơ,Hữu cơ,1402,55,Gừng
3605.4,206,Cát,Hữu cơ,Hữu cơ,23456,56,Gừng
3512.4,207,Cát,Hữu cơ,Hữu cơ,107809,54,Gừng
3512.4,208,Đất thịt,Truyền thống,Hữu cơ,1132,57,Dừa
3512.4,209,Đất thịt,Truyền thống,Hữu cơ,23960,57.5,Dừa
3296,210,Đất thịt,Truyền thống,Hữu cơ,126487,57,Dừa
3296,211,Đất thịt,Truyền thống,Hữu cơ,804,55,Dừa
3296,212,Đất thịt,Truyền thống,Hữu cơ,30362,56,Dừa
3550,213,Đất thịt,Truyền thống,Hữu cơ,124492,54,Dừa
3550,214,Đất thịt,Truyền thống,Hữu cơ,792,58,Dừa
3550,215,Đất thịt,Truyền thống,Hữu cơ,34153,58,Dừa
3654,216,Đất thịt,Truyền thống,Hữu cơ,132551,59,Dừa
3654,217,Đất thịt,Truyền thống,Hữu cơ,338,50,Dừa
3654,218,Đất thịt,Truyền thống,Hữu cơ,22966,54,Dừa
233,219,Đất thịt,Truyền thống,Hữu cơ,131763,53,Dừa
233,220,Đất thịt,Truyền thống,Hữu cơ,404,52,Dừa
233,221,Đất thịt,Truyền thống,Hữu cơ,24184,51,Dừa
234,222,Đất thịt,Truyền thống,Hữu cơ,124387,57,Dừa
234,27,Đất thịt,Truyền thống,Hữu cơ,343,57,Dừa
234,27,Đất thịt,Truyền thống,Hữu cơ,23099,60,Dừa
3105,27,Đất thịt,Truyền thống,Hữu cơ,117825.84,57,Dừa
3105,27,Đất thịt,Truyền thống,Hữu cơ,336,57,Dừa
3105,27,Đất thịt,Truyền thống,Hữu cơ,22594,54,Dừa
236,27.2,Đất thịt,Truyền thống,Hữu cơ,116481.07,54.5,Dừa
2903.1,27.2,Đất thịt,Truyền thống,Hữu cơ,316,56.6,Dừa
2903.1,27.2,Đất thịt,Truyền thống,Hữu cơ,21400,55.5,Dừa
2903.1,27,Đất thịt,Truyền thống,Hữu cơ,122102,58.5,Dừa
2996.6,27,Đất thịt,Truyền thống,Hữu cơ,382,59.5,Dừa
2996.6,27,Đất thịt,Truyền thống,Hữu cơ,19578,55,Dừa
2996.6,27,Đất thịt,Truyền thống,Hữu cơ,121037,53,Dừa
3522.8,27,Đất thịt,Truyền thống,Hữu cơ,231,53.5,Dừa
3522.8,27,Đất phù sa,Truyền thống,Hữu cơ,18951,52.5,Dừa
3522.8,27.2,Đất phù sa,Truyền thống,Hữu cơ,110579,56,Dừa
3729.8,27.2,Đất phù sa,Truyền thống,Hữu cơ,221,57,Dừa
3729.8,27.2,Đất phù sa,Truyền thống,Hữu cơ,15362,57.5,Dừa
3729.8,27.1,Đất phù sa,Truyền thống,Hữu cơ,120373,57,Dừa
2746.2,27.1,Đất phù sa,Truyền thống,Hữu cơ,291,55,Dừa
2746.2,27.1,Đất phù sa,Truyền thống,Hữu cơ,17231,56,Dừa
2746.2,26.8,Đất phù sa,Truyền thống,Hữu cơ,119359,54,Dừa
3360,26.8,Đất phù sa,Truyền thống,Hữu cơ,283,58,Dừa
3360,26.8,Đất phù sa,Truyền thống,Hữu cơ,17690,58,Dừa
3360,37,Đất phù sa,Truyền thống,Hữu cơ,7157,59,Dừa
3605.4,37,Đất phù sa,Truyền thống,Hữu cơ,8700,50,Dừa
3605.4,37,Đất phù sa,Truyền thống,Hữu cơ,41266,54,Dừa
3605.4,38,Đất phù sa,Truyền thống,Hữu cơ,8838,53,Dừa
3512.4,38,Đất phù sa,Truyền thống,Hữu cơ,8954,52,Dừa
3512.4,38,Đất phù sa,Truyền thống,Hữu cơ,42915,51,Dừa
3512.4,39,Đất phù sa,Hữu cơ,Không sử dụng,9230,57,Dừa
3296,39,Đất phù sa,Hữu cơ,Không sử dụng,44313,57,Dừa
3296,39,Đất phù sa,Hữu cơ,Không sử dụng,45820,60,Dừa
3296,40,Đất phù sa,Hữu cơ,Không sử dụng,49084,57,Dừa
3550,40,Đất phù sa,Hữu cơ,Không sử dụng,86311,57,Dừa
3550,40,Đất phù sa,Hữu cơ,Không sử dụng,57642,54,Dừa
3550,41,Đất phù sa,Hữu cơ,Không sử dụng,58405,54.5,Dừa
3654,41,Đất phù sa,Hữu cơ,Không sử dụng,60751,56.6,Dừa
3654,41,Đất phù sa,Hữu cơ,Không sử dụng,109506,55.5,Dừa
3654,42,Đất phù sa,Hữu cơ,Không sử dụng,114,58.5,Dừa
233,42,Đất phù sa,Hữu cơ,Không sử dụng,3,59.5,Dừa
233,42,Đất phù sa,Hữu cơ,Không sử dụng,95,55,Dừa
233,43,Đất phù sa,Hữu cơ,Không sử dụng,19,53,Dừa
234,43,Đất phù sa,Hữu cơ,Không sử dụng,54,53.5,Dừa
234,27,Đất phù sa,Hữu cơ,Không sử dụng,13,52.5,Dừa
234,27,Đất phù sa,Hữu cơ,Không sử dụng,123,56,Dừa
3105,27,Đất phù sa,Hữu cơ,Không sử dụng,19,57,Dừa
3105,27,Đất phù sa,Hữu cơ,Không sử dụng,32,57.5,Dừa
3105,27,Đất phù sa,Hữu cơ,Không sử dụng,8,57,Dừa
236,27,Đất phù sa,Hữu cơ,Không sử dụng,50,55,Dừa
236,27.2,Đất đỏ,Hữu cơ,Không sử dụng,10,56,Dừa
321,27.2,Đất đỏ,Hữu cơ,Không sử dụng,29,54,Dừa
3654,27.2,Đất đỏ,Hữu cơ,Không sử dụng,44,58,Dừa
323,27,Đất đỏ,Hữu cơ,Không sử dụng,33,58,Dừa
324,27,Đất đỏ,Hữu cơ,Không sử dụng,14,59,Dừa
3105,27,Đất đỏ,Hữu cơ,Không sử dụng,56,50,Dừa
326,27,Đất đỏ,Hữu cơ,Không sử dụng,26,54,Dừa
327,27,Đất đỏ,Hữu cơ,Không sử dụng,98,53,Dừa
328,27,Đất đỏ,Hữu cơ,Không sử dụng,3,52,Dừa
2903.1,27.2,Đất đỏ,Hữu cơ,Không sử dụng,58637,51,Dừa
2903.1,27.2,Đất đỏ,Hữu cơ,Không sử dụng,59777,57,Dừa
2903.1,27.2,Đất đỏ,Hữu cơ,Không sử dụng,60528,57,Dừa
2996.6,27.1,Đất đỏ,Hữu cơ,Không sử dụng,61126,60,Dừa
2996.6,27.1,Đất đỏ,Hữu cơ,Không sử dụng,623687,57,Dừa
2996.6,27.1,Đất đỏ,Hữu cơ,Không sử dụng,63504,57,Dừa
3522.8,26.8,Đất đỏ,Hữu cơ,Không sử dụng,63931,54,Dừa
3522.8,26.8,Đất đỏ,Hữu cơ,Không sử dụng,73730,54.5,Dừa
3522.8,26.8,Đất đỏ,Hữu cơ,Không sử dụng,118416,56.6,Dừa
3729.8,37,Đất đỏ,Hữu cơ,Không sử dụng,130132,55.5,Dừa
3729.8,37,Đất đỏ,Hữu cơ,Không sử dụng,154889,58.5,Dừa
3729.8,37,Đất đỏ,Hữu cơ,Không sử dụng,171739,59.5,Dừa
2746.2,38,Đất đỏ,Hữu cơ,Không sử dụng,172475,55,Dừa
2746.2,38,Đất đỏ,Hữu cơ,Không sử dụng,177939,53,Dừa
2746.2,38,Đất đỏ,Truyền thống,Hữu cơ,313547,53.5,Dừa
3360,39,Đất đỏ,Truyền thống,Hữu cơ,2783,52.5,Dừa
3360,39,Đất đỏ,Truyền thống,Không sử dụng,1533,56,Dừa
3360,39,Đất đỏ,Truyền thống,Không sử dụng,1647,57,Dừa
3605.4,40,Đất đỏ,Truyền thống,Không sử dụng,975,57.5,Dừa
3605.4,40,Đất đỏ,Truyền thống,Không sử dụng,2,57,Dừa
3605.4,40,Đen,Truyền thống,Không sử dụng,836,55,Dừa
3512.4,41,Đen,Truyền thống,Không sử dụng,806,56,Dừa
3512.4,41,Đen,Truyền thống,Không sử dụng,880,54,Dừa
3512.4,41,Đen,Truyền thống,Không sử dụng,770,58,Dừa
3296,42,Đen,Truyền thống,Không sử dụng,395,58,Dừa
3296,42,Đen,Truyền thống,Không sử dụng,187,59,Dừa
3296,42,Đen,Truyền thống,Không sử dụng,187,50,Dừa
3550,43,Đen,Truyền thống,Không sử dụng,121,54,Dừa
3550,27,Đen,Truyền thống,Không sử dụng,103,53,Dừa
3550,27,Đen,Truyền thống,Không sử dụng,71,52,Dừa
3654,27,Đen,Truyền thống,Không sử dụng,3961,51,Dừa
3654,27,Đen,Truyền thống,Không sử dụng,4247,57,Dừa
3654,27,Đen,Truyền thống,Không sử dụng,3290,57,Dừa
233,27,Đen,Truyền thống,Không sử dụng,3138,60,Dừa
233,27,Đen,Truyền thống,Không sử dụng,3423,57,Dừa
233,27,Đen,Truyền thống,Không sử dụng,3899,57,Dừa
234,27.2,Đen,Truyền thống,Không sử dụng,4015,54,Dừa
234,27.2,Đen,Truyền thống,Không sử dụng,4279,54.5,Dừa
234,27.2,Đen,Truyền thống,Không sử dụng,4167,56.6,Dừa
3105,27,Đen,Truyền thống,Không sử dụng,4479,55.5,Dừa
3105,27,Đen,Truyền thống,Không sử dụng,3699,58.5,Dừa
3105,27,Đen,Truyền thống,Không sử dụng,4904,59.5,Dừa
236,27,Đen,Truyền thống,Không sử dụng,2821,55,Dừa
236,27,Đen,Truyền thống,Không sử dụng,3472,53,Dừa
2903.1,27,Đen,Truyền thống,Không sử dụng,3647,53.5,Dừa
2903.1,27.2,Đen,Truyền thống,Không sử dụng,393,52.5,Dừa
2903.1,27.2,Đen,Truyền thống,Không sử dụng,167,56,Dừa
2996.6,27.2,Đen,Truyền thống,Không sử dụng,71,57,Dừa
2996.6,27.1,Đen,Truyền thống,Không sử dụng,52,57.5,Dừa
2996.6,27.1,Đen,Truyền thống,Không sử dụng,12,57,Dừa
3522.8,27.1,Đen,Truyền thống,Không sử dụng,51,55,Dừa
3522.8,26.8,Đen,Truyền thống,Không sử dụng,61,56,Dừa
3522.8,26.8,Đen,Truyền thống,Không sử dụng,67,54,Dừa
2903.1,27.1,Đen,Truyền thống,Không sử dụng,62,58,Dừa
2903.1,27.1,Đen,Truyền thống,Không sử dụng,32,58,Dừa
2903.1,26.8,Đất phù sa,Truyền thống,Không sử dụng,22,59,Dừa
2996.6,26.8,Đất phù sa,Truyền thống,Không sử dụng,25,50,Dừa
2996.6,26.8,Đất phù sa,Truyền thống,Không sử dụng,4,54,Dừa
2996.6,37,Đất phù sa,Truyền thống,Hữu cơ,9,53,Ca cao
3522.8,37,Đất phù sa,Truyền thống,Hữu cơ,12,52,Ca cao
3522.8,37,Đất phù sa,Truyền thống,Hữu cơ,2089,51,Ca cao
3522.8,38,Đất phù sa,Truyền thống,Hữu cơ,2810,57,Ca cao
3729.8,38,Đất phù sa,Truyền thống,Hữu cơ,841,57,Ca cao
3729.8,38,Đất phù sa,Truyền thống,Hữu cơ,3550,60,Ca cao
3729.8,39,Đất phù sa,Truyền thống,Vô cơ,109,57,Coffee
2746.2,39,Đất phù sa,Truyền thống,Vô cơ,3368,57,Coffee
2746.2,39,Đất phù sa,Truyền thống,Vô cơ,3671,54,Coffee
2746.2,40,Đất phù sa,Truyền thống,Vô cơ,2404,54.5,Coffee
3360,40,Đất phù sa,Truyền thống,Vô cơ,2805,56.6,Coffee
3360,40,Đất phù sa,Truyền thống,Vô cơ,2331,55.5,Coffee
3360,41,Đất phù sa,Truyền thống,Vô cơ,2088,58.5,Coffee
3605.4,41,Đất phù sa,Truyền thống,Vô cơ,2628,59.5,Coffee
3605.4,41,Đất phù sa,Truyền thống,Vô cơ,1939,55,Coffee
3605.4,42,Đất phù sa,Truyền thống,Vô cơ,1871,53,Coffee
3512.4,42,Đất phù sa,Truyền thống,Vô cơ,1868,53.5,Coffee
3512.4,27,Đất phù sa,Truyền thống,Vô cơ,127919,52.5,Coffee
3512.4,27,Đất phù sa,Truyền thống,Vô cơ,75340,56,Coffee
3296,27,Đất phù sa,Truyền thống,Vô cơ,29170,57,Coffee
3296,27,Đất phù sa,Truyền thống,Vô cơ,1901,57.5,Coffee
3296,27,Đất phù sa,Truyền thống,Vô cơ,972,57,Thảo quả
3550,27,Đất phù sa,Truyền thống,Vô cơ,874,55,Thảo quả
3550,27.2,Đất phù sa,Truyền thống,Vô cơ,592,56,Thảo quả
3550,27.2,Đất phù sa,Truyền thống,Vô cơ,864,54,Thảo quả
3654,27.2,Đất phù sa,Truyền thống,Vô cơ,5373,58,Thảo quả
3654,27,Đen,Truyền thống,Vô cơ,6589,58,Thảo quả
3654,27,Đen,Truyền thống,Vô cơ,5107,59,Thảo quả
233,27,Đen,Truyền thống,Vô cơ,5518,50,Thảo quả
233,27,Đen,Truyền thống,Vô cơ,4912,54,Thảo quả
233,27,Đen,Truyền thống,Vô cơ,3830,53,Thảo quả
234,27,Đen,Truyền thống,Vô cơ,4,52,Thảo quả
234,27.2,Đen,Truyền thống,Vô cơ,9,51,Thảo quả
234,27.2,Đen,Truyền thống,Vô cơ,12,57,Thảo quả
3105,27.2,Đen,Truyền thống,Vô cơ,2089,57,Thảo quả
3105,27.1,Đen,Truyền thống,Vô cơ,2810,60,Thảo quả
3105,27.1,Đen,Truyền thống,Hữu cơ,841,57,Tiêu
236,27.1,Đen,Truyền thống,Hữu cơ,3550,57,Tiêu
236,26.8,Đen,Truyền thống,Hữu cơ,109,54,Tiêu
2903.1,26.8,Đen,Truyền thống,Hữu cơ,3368,54.5,Tiêu
2903.1,26.8,Đen,Truyền thống,Hữu cơ,3671,56.6,Tiêu
2903.1,37,Đen,Truyền thống,Hữu cơ,2404,55.5,Tiêu
2996.6,37,Đen,Truyền thống,Hữu cơ,2805,58.5,Tiêu
2996.6,37,Đen,Truyền thống,Hữu cơ,2331,59.5,Tiêu
2996.6,38,Đen,Hữu cơ,Hữu cơ,2088,55,Tiêu
3522.8,38,Đen,Hữu cơ,Hữu cơ,2628,53,Tiêu
3522.8,38,Đen,Hữu cơ,Hữu cơ,1939,53.5,Tiêu
3522.8,39,Đen,Hữu cơ,Hữu cơ,1871,52.5,Tiêu
2903.1,39,Đen,Hữu cơ,Hữu cơ,1868,56,Tiêu
2903.1,39,Đen,Hữu cơ,Hữu cơ,127919,57,Tiêu
2903.1,40,Đen,Hữu cơ,Hữu cơ,75340,57.5,Tiêu
2996.6,40,Đen,Hữu cơ,Không sử dụng,29170,57,Cau
2996.6,40,Đen,Hữu cơ,Không sử dụng,1901,55,Cau
2996.6,41,Đen,Hữu cơ,Không sử dụng,972,56,Cau
3522.8,41,Đen,Hữu cơ,Không sử dụng,874,54,Cau
3522.8,41,Đen,Hữu cơ,Không sử dụng,592,58,Cau
3522.8,42,Đen,Hữu cơ,Không sử dụng,864,58,Cau
3729.8,42,Đen,Hữu cơ,Không sử dụng,5373,59,Cau
3729.8,42,Đen,Hữu cơ,Không sử dụng,6589,50,Cau
3729.8,43,Đen,Hữu cơ,Không sử dụng,5107,54,Cau
2746.2,43,Đen,Hữu cơ,Không sử dụng,5518,53,Cau
2746.2,27,Đen,Hữu cơ,Không sử dụng,4912,52,Cau
2746.2,27,Đen,Hữu cơ,Không sử dụng,3830,51,Cau
3360,27,Đen,Hữu cơ,Không sử dụng,4,57,Cau
3360,27,Đen,Hữu cơ,Không sử dụng,9,57,Cau
3360,27,Đen,Hữu cơ,Không sử dụng,12,60,Cau
3605.4,27,Đen,Hữu cơ,Hữu cơ,2089,57,Gừng
3605.4,27.2,Đen,Hữu cơ,Hữu cơ,2810,57,Gừng
3605.4,27.2,Đất thịt,Hữu cơ,Hữu cơ,841,54,Gừng
3512.4,27.2,Đất thịt,Hữu cơ,Hữu cơ,3550,54.5,Gừng
3512.4,27,Đất thịt,Hữu cơ,Hữu cơ,109,56.6,Gừng
3512.4,27,Đất thịt,Hữu cơ,Hữu cơ,3368,55.5,Gừng
3296,27,Đất thịt,Hữu cơ,Hữu cơ,3671,58.5,Gừng
3296,27,Đất thịt,Hữu cơ,Hữu cơ,2404,59.5,Gừng
3296,27,Đất thịt,Hữu cơ,Hữu cơ,2805,55,Gừng
3550,27,Đất thịt,Hữu cơ,Hữu cơ,2331,53,Gừng
3550,27.2,Đất thịt,Hữu cơ,Hữu cơ,2088,53.5,Gừng
3550,27.2,Đất thịt,Hữu cơ,Hữu cơ,2628,52.5,Gừng
3654,27.2,Đất thịt,Hữu cơ,Hữu cơ,1939,56,Gừng
3654,27.1,Đất thịt,Hữu cơ,Hữu cơ,1871,57,Gừng
3654,27.1,Đất thịt,Hữu cơ,Hữu cơ,1868,57.5,Gừng
